Chat ID,Chat Message,UNIX Time Stamp,chat_location_context
9604462,"Includes:\
\
Room rent on rooms and extrabed.\
\
Checkin Time:\
12:00 Hrs\
Checkout Time:\
12:00 Hrs",1415516188,72:14/12/2014:15/12/2014
9604678,"\
Rangamati Garden Resort - Santiniketan X\
Check in: 23/12/2014 Check out: 25/12/2014\
Double A/C Room1 Room @ Rs. 1,227/night\
Avg Price per Night*\
Rs. 1,227 ",1415516153,:16/11/2014:19/11/2014
9604462,"\
Kanha Resort - Kanha X\
Check in: 8/12/2014 Check out: 9/12/2014\
Cottage Non A/c1 Room @ Rs. 1,158/night\
Avg Price per Night*\
Rs. 1,158 ",1415516151,72:14/12/2014:15/12/2014
9582600,let me know then i will decide and send confirmation,1415516126,382:13/12/2014:14/12/2014
9604582,thank you for providing an opportunity to assist you,1415516118,:04/12/2014:07/12/2014
9604582,is there anything else that I may assist you with?,1415516111,:04/12/2014:07/12/2014
9604582,am really sorry sir rooms are not available in your dates,1415516100,:04/12/2014:07/12/2014
9335422,"Dec 16 to Dec 18 th , Mr. Naresh SenT ME THE DETAILS THROUGH CHAT AND i Asked him to forward to my email &amp; I have not received any details regarding my enquiry",1415516099,154:16/11/2014:19/11/2014
9275798,may I know your check-in/check-out dates ,1415516073,Homepage
9604688,may I know your check-in/check-out dates,1415516061,438:16/11/2014:19/11/2014
9604480,u can call me on this mobile no or give me u r phone no i will call u,1415516046,:04/12/2014:07/12/2014
9604688,Tariff worth rs 1500 resort I want in lonavla,1415516032,438:16/11/2014:19/11/2014
9582600,and i can pay 850 per room on double for AC,1415516031,382:13/12/2014:14/12/2014
9604678,may i know your check-in/check-out dates pls,1415516023,:16/11/2014:19/11/2014
9604490,"\
Hotel Mount Heera Alandur - Chennai X\
Check in: 9/11/2014 Check out: 13/11/2014\
Standard 1 Room @ Rs. 1,910/night\
Avg Price per Night*\
Rs. 1,910 ",1415516022,42:16/11/2014:19/11/2014
9604678,plz give me the information of hotel prantik in shantiniketan,1415516016,:16/11/2014:19/11/2014
9335422,may I know your check-in/check-out dates ,1415515997,154:16/11/2014:19/11/2014
9603326,i am coming from mumbai will reach there on tuesday morning may be 10AM,1415515995,:04/12/2014:07/12/2014
9582600,can you make per room at 650ai non ac on double occupancy,1415515991,382:13/12/2014:14/12/2014
9604582,meanwhile can i have your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415515987,:04/12/2014:07/12/2014
9604104,"Amenities\
\
    24Hrs Checkin\
    24Hrs Checkout\
    Internet\
    Travel Desk\
    24 Hrs Coffee Shop\
    Laundry\
    Doctor on Call\
    STD/ISD Phone\
    Credit Cards Accepted\
    Breakfast\
    Elevators\
    Free Newspaper\
    Smoke Detector\
    TV Remote Control\
    Pets Allowed\
\
	\
Cuisines\
\
    Continental\
    Chinese\
    South Indian\
    Tandoor\
    Non-Vegetarian",1415515977,:01/12/2014:04/12/2014
9604490,refreshing inventory... please give me few minutes to suggest you a suitable option as per your request.,1415515971,42:16/11/2014:19/11/2014
9604104," 2 Kms from Airport\
Bangalore International Airport 10 Kms from Station\
Bangalore City Junction Railway Station 10 Kms from Bus-stand\
Kempegowda Bus",1415515969,:01/12/2014:04/12/2014
9604506,"\
Hotel Embassy - Ahmedabad X\
Check in: 17/11/2014 Check out: 18/11/2014\
Double Non A/c Room1 Room @ Rs. 648/night\
Avg Price per Night*\
Rs. 648 ",1415515957,:16/11/2014:19/11/2014
9599886,thank you for providing an opportunity to assist you,1415515956,154:15/11/2014:16/11/2014
9603984,"\
Hotel Divya - Rishikesh X\
Check in: 20/12/2014 Check out: 21/12/2014\
Double Bedroom Ac With Balcony1 Room @ Rs. 733/night\
Avg Price per Night*\
Rs. 733 ",1415515954,144:16/11/2014:19/11/2014
9604104,"Includes:\
\
Room rent\
~ Complimentary Breakfast\
~ Complimentary WIFI\
\
(Child above 10 year charge)\
\
Checkin Time:\
24Hrs\
Checkout Time:\
24Hrs",1415515954,:01/12/2014:04/12/2014
9599886,if my team is ok with it i will book it ,1415515940,154:15/11/2014:16/11/2014
9335422,What About my enquiry regarding Mudumalai- The Misti Valley Resort ?.,1415515939,154:16/11/2014:19/11/2014
9604104,"\
Srinidhi Residency - Bangalore X\
Check in: 12/11/2014 Check out: 12/1/2015\
Single Non A/c Room1 Room @ Rs. 896/night\
Avg Price per Night*\
Rs. 896 ",1415515938,:01/12/2014:04/12/2014
9599952,does this hotel have a kanchendzongha view?,1415515928,64:08/12/2014:10/12/2014
9599886,after booking you have get the reciept voucher,1415515927,154:15/11/2014:16/11/2014
9604012,"Click on the pink color plus sign straight to the room category once\
Then Click next in that window \
Fill your Details \
Give Instant Checkout .\
Enter 10%\
that will directed to the payment page ,\
 from there u can proceed with the payment \
\
This is the procedure to book a room\
",1415515921,:01/12/2014:04/12/2014
9599886,now you can pay 10% amount for confirm booking,1415515908,154:15/11/2014:16/11/2014
9599952,"\
Meanamla - Ravangla X\
Check in: 7/12/2014 Check out: 8/12/2014\
Super Deluxe Room1 Room @ Rs. 1,531/night\
",1415515905,64:08/12/2014:10/12/2014
9604400,your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415515890,:04/12/2014:07/12/2014
9599886,and also my reservation already forwarded you the payment link,1415515886,154:15/11/2014:16/11/2014
9604104,may I know your check-in/check-out dates pls,1415515875,:01/12/2014:04/12/2014
9604582,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415515872,:04/12/2014:07/12/2014
9604506,refreshing inventory... please give me few minutes to suggest you a suitable option as per your request.,1415515867,:16/11/2014:19/11/2014
9604582,may I know the total number of adults & children pls,1415515854,:04/12/2014:07/12/2014
9599886,open the link and click on the photos and details,1415515848,154:15/11/2014:16/11/2014
9603380,thank you for providing an opportunity to assist you,1415515846,14:14/12/2014:15/12/2014
9603380,is there anything else that I may assist you with?,1415515843,14:14/12/2014:15/12/2014
9604012,ok..what kind of data i need to provide to book a room?,1415515834,:01/12/2014:04/12/2014
9604380,At least for one day if i like i will extend,1415515820,21630:14/12/2014:15/12/2014
9604462,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415515815,72:14/12/2014:15/12/2014
9603326,"ncludes:\
\
Room rent\
~ Complimentary Bed Tea, One Mineral Water\
~ Complimentary Breakfast,wifi\
Kindly note:\
~ Service charge directly payable to the hotel\
\
Checkin Time:\
24Hrs\
Checkout Time:\
24Hrs",1415515814,:04/12/2014:07/12/2014
9604582,may I know your check-in/check-out dates pls,1415515805,:04/12/2014:07/12/2014
9603326,"\
Hotel Jasnagra - Akola X\
Check in: 11/11/2014 Check out: 12/11/2014\
Urban Double A/c1 Room @ Rs. 2,748/night\
",1415515804,:04/12/2014:07/12/2014
9604490,may I know your check-in/check-out dates pls,1415515803,42:16/11/2014:19/11/2014
9604506,may I know the total number of adults & children pls,1415515796,:16/11/2014:19/11/2014
9604462,may I know the total number of adults & children pls,1415515773,72:14/12/2014:15/12/2014
9275798,i wanna know near bus stand kovalam beach,1415515769,Homepage
9604458,"\
Hotel SBT - Visakhapatnam X\
Check in: 2/1/2015 Check out: 3/1/2015\
Double Non A/c Room1 Room @ Rs. 442/night\
Avg Price per Night*\
Rs. 442 ",1415515757,194:01/12/2014:03/12/2014
9275798,we already booking in stayzilla for next month,1415515748,Homepage
9604462,"in December..\
dates r not confirmed yet but mite be in first or second week for sure",1415515748,72:14/12/2014:15/12/2014
9604012,ok tell me one thing..do i have to book room in advance?or do i get room at the arrival day?,1415515748,:01/12/2014:04/12/2014
9604582,Hi... Any reasonable hotels in lakshwadeep,1415515747,:04/12/2014:07/12/2014
9604480,may I know your check-in/check-out dates,1415515744,:04/12/2014:07/12/2014
9604506,may I know your check-in/check-out dates pls,1415515742,:16/11/2014:19/11/2014
9603884,sorry rooms are not available in that hotel,1415515741,23571:16/11/2014:19/11/2014
9604506,i want the information about hotel near ahmedabad station,1415515735,:16/11/2014:19/11/2014
9582600,ok give me ur email i will send you the details,1415515733,382:13/12/2014:14/12/2014
9604380,may I know your check-in/check-out dates ,1415515733,21630:14/12/2014:15/12/2014
9604578,may I know your check-in/check-out dates pls,1415515730,:04/12/2014:07/12/2014
9599886,it seems dat camp fire is nt available there in dat hotel,1415515720,154:15/11/2014:16/11/2014
9603326,"i want bigger star hotel, is it good hotel?",1415515719,:04/12/2014:07/12/2014
9604194,meanwhile can i have your contact info (Mobile and eMail) would help me reach out to you with the best options.,1415515718,:16/11/2014:19/11/2014
9604406,"Includes:\
\
Room rent.\
~ Complimentary WiFi.\
\
Checkin Time:\
12:00 Hrs\
Checkout Time:\
12:00 Hrs",1415515714,38:16/11/2014:19/11/2014
9604400,"may I know your budget per night and type of rooms that you are looking for, a/c or non ac",1415515711,:04/12/2014:07/12/2014
9604406," 4 Kms from Station\
New Delhi Railway Station 10 Kms from Bus-stand\
I.S.B.T Bus Stand ",1415515702,38:16/11/2014:19/11/2014
9604462,may I know your check-in/check-out dates pls,1415515691,72:14/12/2014:15/12/2014
9604462,manasi we help only for hotel accomodation,1415515689,72:14/12/2014:15/12/2014
9604406,"\
Hotel Jyoti Deluxe - Delhi X\
Check in: 9/11/2014 Check out: 10/11/2014\
Deluxe A/c Double1 Room @ Rs. 1,090/night\
Avg Price per Night*\
Rs. 1,090 ",1415515689,38:16/11/2014:19/11/2014
9604012,is there anything else that I may assist you with?,1415515686,:01/12/2014:04/12/2014
9385882,sir they will call you only for confirming purpose,1415515678,118:26/11/2014:28/11/2014
9604304,thank you for providing an opportunity to assist you,1415515666,:16/11/2014:19/11/2014
9604380,Wated to book one room at padmini palace,1415515656,21630:14/12/2014:15/12/2014
9604400,may I know the total number of adults & children pls,1415515647,:04/12/2014:07/12/2014
9385882,plz check the chat abouve...u said no one will call,1415515643,118:26/11/2014:28/11/2014
9604480,I want to know about lodges in somwar peth malwan,1415515633,:04/12/2014:07/12/2014
9604400,in dec 22 to 28 dec loc coorg good location,1415515620,:04/12/2014:07/12/2014
9604304,"thanks for assisting me , but i am waiting so ask him to call me on piriroty",1415515617,:16/11/2014:19/11/2014
9599952,"Includes:\
\
Room rent\
~ Complimentary Welcome Drink\
\
Checkin Time:\
12:00 Hrs\
Checkout Time:\
12:00 Hrs",1415515611,64:08/12/2014:10/12/2014
9604304,is there anything else that I may assist you with?,1415515602,:16/11/2014:19/11/2014
9599952,"\
Meanamla - Ravangla X\
Check in: 7/12/2014 Check out: 8/12/2014\
Deluxe Room1 Room @ Rs. 1,276/night\
",1415515601,64:08/12/2014:10/12/2014
9604104,I am ready to pay for 2 months of decent hotel stay for a decent location and room,1415515589,:01/12/2014:04/12/2014
9604458,may i know your check-in/check-out dates pls,1415515580,194:01/12/2014:03/12/2014
9604400,May I know your check­in & check­out dates and preferred area/location.,1415515577,:04/12/2014:07/12/2014
9604462,actually m lukin for hotels n packages for kanha,1415515565,72:14/12/2014:15/12/2014
9604304,pl ask him to call me on my no 09457221222,1415515562,:16/11/2014:19/11/2014
9604406,married / Unmarried? Pardon! me for asking b'coz certain hotels have some regulations for Unmarried couples and its our duty to make sure customers are aware of it.,1415515549,38:16/11/2014:19/11/2014
9604400,i wana good home stay with good quality indian non veg food.in coorg,1415515539,:04/12/2014:07/12/2014
9604304,it the same respect the send the mail on the official id of stayzilla,1415515529,:16/11/2014:19/11/2014
9553984,"after taking customers money, you ppl go silent",1415515520,:14/11/2014:17/11/2014
9604012,is this hotel accepts unmarried couples?,1415515494,:01/12/2014:04/12/2014
9604304,okay sir will ask him to guide you further,1415515482,:16/11/2014:19/11/2014
9603326,"Includes:\
\
Room rent.\
Kindly Note:\
~ 10% Service charge will be collected by the hotel at the time of direct check in.\
\
Checkin Time:\
24Hrs\
Checkout Time:\
24Hrs",1415515443,:04/12/2014:07/12/2014
9604406,may I know your check-in/check-out dates pls,1415515433,38:16/11/2014:19/11/2014
9603326,"Amenities\
\
    24Hrs Checkin\
    24Hrs Checkout\
    Travel Desk\
    Laundry\
    Valet\
    Doctor on Call\
    Cable Television\
    Free Newspaper\
    TV Remote Control\
\
	\
Cuisines\
\
    Continental\
    Chinese\
    South Indian\
    Tandoor\
    Vegetarian\
    Non-Vegetarian",1415515428,:04/12/2014:07/12/2014
9604250,may i know your check-in/check-out dates pls,1415515428,:04/12/2014:07/12/2014
9604304,why you are able to understand i am telling you that he know the whole case,1415515426,:16/11/2014:19/11/2014
9603326,"\
Hotel Suvidha - Akola X\
Check in: 11/11/2014 Check out: 12/11/2014\
Double A/c Room1 Room @ Rs. 1,013/night\
",1415515418,:04/12/2014:07/12/2014
9604250,sir i want a room in amarkantak at a shot range of 1000,1415515410,:04/12/2014:07/12/2014
9604012,"\
Ordinary A/c Ground Floor 1 Room @ Rs. 819/night\
A/c Ordinary Non Sea Facing Double Bed1 Room @ Rs. 863/night\
A/c Standard Sea Facing Double Bed1 Room @ Rs. 1,001/night\
A/c Deluxe Sea Facing Front Side Double Bed 1 Room @ Rs. 1,091/night\
for 2 adults",1415515396,:01/12/2014:04/12/2014
9604304,plz give the place in which you are looking for,1415515391,:16/11/2014:19/11/2014
9604012,he Hotel is situated adjacent to the sea beach and the Sea is at touching range. You can enjoy sea bath anytime at you desire.,1415515364,:01/12/2014:04/12/2014
9563912,if possible in red carpet? otherwise cancel booking and refund my money.,1415515360,150:09/12/2014:12/12/2014
9604304,now are you looking for any accommodation,1415515344,:16/11/2014:19/11/2014
9582600,"\
Shekhars Rest House - Dhanbad X\
Check in: 10/3/2015 Check out: 12/3/2015\
Double Non A/c Room4 Rooms @ Rs. 3,180/night\
Avg Price per Night*\
Rs. 3,180 ",1415515338,382:13/12/2014:14/12/2014
9385882,thank you for providing an opportunity to assist you,1415515315,118:26/11/2014:28/11/2014
9604304,then i come to know from your chhennai office,1415515313,:16/11/2014:19/11/2014
9604304,yesterday he was chating with me for some booking,1415515288,:16/11/2014:19/11/2014
9604198,"\
U G Deluxe - Bangalore X\
Check in: 15/11/2014 Check out: 16/11/2014\
Deluxe A/c Double1 Room @ Rs. 629/night\
Avg Price per Night*\
Rs. 629 ",1415515259,604336:16/11/2014:19/11/2014
9553984,"sory sir , due to the deepam sean hotel got sold out sir ",1415515240,:14/11/2014:17/11/2014
9603572,this is the starting budget in calangute,1415515233,14:16/11/2014:19/11/2014
9604012,"P.O. Bodra, P.S. Ramnagar,Shankarpur,721428",1415515214,:01/12/2014:04/12/2014
9582600,"\
Hotel Marina Inn - Dhanbad X\
Check in: 10/3/2015 Check out: 12/3/2015\
Large Non A/c Double4 Rooms @ Rs. 6,120/night\
Avg Price per Night*\
Rs. 6,120 ",1415515202,382:13/12/2014:14/12/2014
9604104,"I need a decent place which may or may not have breakfast etc., that is ok with me",1415515200,:01/12/2014:04/12/2014
9603572,extra bed will be provided with extra cost,1415515192,14:16/11/2014:19/11/2014
9603572,"\
Alfa Guest House - Goa X\
Check in: 2/1/2015 Check out: 4/1/2015\
First Floor Double Non A/c2 Rooms @ Rs. 3,420/night\
Avg Price per Night*\
Rs. 3,420 ",1415515178,14:16/11/2014:19/11/2014
9604194,may I know your check-in/check-out dates pls,1415515169,:16/11/2014:19/11/2014
9604104,may I know your check-in/check-out dates pls,1415515148,:01/12/2014:04/12/2014
9604104,I am looking for a serviced room for 2 months,1415515137,:01/12/2014:04/12/2014
9604198,Next saturday i am coming 2 bangalore .... which is d good lorge,1415515110,604336:16/11/2014:19/11/2014
9604012,can u give me some info about that hotel,1415515103,:01/12/2014:04/12/2014
9553984,"still in your site, it shows rooms are available",1415515101,:14/11/2014:17/11/2014
9553984,u guys take money and then reverse your stand,1415515087,:14/11/2014:17/11/2014
